,duracion_estadia,genero,edad,ninos,tipo_acomodacion,COL,ES,IT,NL,PE,UK,US
5337,5,0,38,1,0,0,0,1,0,0,0,0
5338,2,0,40,0,1,0,1,0,0,0,0,0
5339,4,0,34,1,0,0,0,0,0,0,0,1
5340,1,0,39,1,0,0,0,0,0,0,0,0
5341,9,1,40,0,0,1,0,0,0,0,0,0
5342,2,0,39,0,0,0,0,0,0,0,0,1
5344,3,0,39,1,0,0,0,0,0,1,0,0
5345,3,0,39,1,0,0,0,1,0,0,0,0
5346,4,1,31,1,1,0,0,0,0,0,1,0
5347,2,0,45,0,0,1,0,0,0,0,0,0
5348,5,1,39,0,0,0,0,0,0,0,1,0
5349,4,0,38,0,1,0,0,0,0,0,0,1
5350,6,0,40,1,1,0,0,0,0,0,0,1
5351,3,1,41,0,1,0,0,0,0,0,0,0
5352,2,1,40,1,1,0,0,0,0,0,1,0
5353,2,1,37,1,1,0,0,1,0,0,0,0
5354,1,0,40,0,1,0,0,0,1,0,0,0
5355,3,1,38,1,1,0,0,0,0,1,0,0
5356,3,0,42,1,1,0,0,0,0,0,0,0
5357,7,0,45,0,0,1,0,0,0,0,0,0
5358,5,0,40,1,1,0,0,0,0,0,0,1
5360,3,0,40,1,0,0,0,0,0,0,0,1
5361,3,1,36,0,0,0,0,0,0,0,0,1
5362,4,0,47,1,1,0,0,0,0,1,0,0
5363,1,0,38,0,1,1,0,0,0,0,0,0
5364,5,1,33,0,0,0,0,1,0,0,0,0
5365,8,1,35,1,1,0,0,0,0,1,0,0
5366,8,0,38,1,0,0,0,0,0,0,1,0
5369,6,0,35,0,1,0,0,0,0,0,0,1
5370,2,1,31,0,0,1,0,0,0,0,0,0
5372,6,1,46,0,1,0,0,0,1,0,0,0
5373,8,0,44,0,1,0,0,0,0,0,0,1
5374,5,1,41,1,0,0,0,0,0,0,0,0
5375,1,1,37,0,0,0,0,0,0,0,0,0
5376,6,1,43,0,1,0,1,0,0,0,0,0
5377,3,1,40,1,1,0,1,0,0,0,0,0
5379,2,0,43,1,1,0,0,1,0,0,0,0
5380,7,0,43,0,1,0,0,0,1,0,0,0
5381,4,1,38,0,0,0,0,0,1,0,0,0
5382,2,0,42,0,0,0,0,1,0,0,0,0
5383,3,1,40,0,1,0,0,0,0,0,0,1
5384,4,1,35,1,1,0,0,0,0,0,0,0
5386,3,1,40,0,0,0,0,0,0,0,0,1
5388,2,0,42,0,0,1,0,0,0,0,0,0
5389,5,1,41,0,1,1,0,0,0,0,0,0
5390,5,1,36,1,1,0,0,0,0,0,0,0
5391,8,0,50,0,0,0,0,0,0,1,0,0
5392,6,1,40,0,1,0,0,1,0,0,0,0
5393,3,0,47,1,1,0,0,0,1,0,0,0
5394,4,1,50,0,1,0,0,0,1,0,0,0
5395,3,1,38,0,0,0,1,0,0,0,0,0
5396,5,1,40,1,1,0,0,1,0,0,0,0
5398,4,0,44,1,1,0,0,0,0,0,0,1
5399,2,1,42,0,1,0,1,0,0,0,0,0
5400,2,0,41,1,0,0,0,1,0,0,0,0
5401,5,0,38,0,1,0,0,1,0,0,0,0
5402,6,0,40,0,1,0,0,0,0,0,0,1
5403,5,0,47,0,1,1,0,0,0,0,0,0
5404,2,0,50,1,1,0,0,0,0,1,0,0
5405,6,1,40,0,0,0,0,1,0,0,0,0
5407,1,1,40,0,1,0,0,0,0,1,0,0
5408,3,0,40,1,0,0,0,0,1,0,0,0
5410,3,1,31,0,0,0,0,0,1,0,0,0
5412,3,1,44,1,1,0,0,0,0,0,0,0
5413,5,1,35,0,0,1,0,0,0,0,0,0
5414,1,1,36,0,0,0,0,0,0,0,1,0
5415,4,0,43,0,0,0,0,0,0,0,1,0
5417,7,0,41,0,0,1,0,0,0,0,0,0
5418,3,1,41,0,1,0,0,0,0,0,0,1
5419,3,1,39,0,1,0,1,0,0,0,0,0
5420,5,1,35,0,0,0,0,0,0,0,0,0
5421,5,1,42,1,0,1,0,0,0,0,0,0
5422,3,1,40,0,0,0,0,0,0,0,0,1
5423,2,1,37,1,1,0,0,0,0,0,0,1
5424,5,0,40,0,1,1,0,0,0,0,0,0
5425,5,1,43,0,0,0,0,0,0,0,1,0
5427,4,1,36,0,0,1,0,0,0,0,0,0
5428,6,1,45,1,0,0,0,0,0,0,0,0
5429,2,0,34,1,0,0,0,0,0,0,0,1
5430,2,1,36,0,0,0,0,0,1,0,0,0
5431,2,1,51,1,0,1,0,0,0,0,0,0
5432,5,1,33,1,1,0,0,0,0,0,0,1
5435,1,1,43,0,1,0,0,0,1,0,0,0
5436,5,0,30,0,1,0,0,0,0,0,1,0
5437,5,0,49,0,0,1,0,0,0,0,0,0
5438,7,1,40,1,0,0,0,0,1,0,0,0
5439,5,1,41,0,1,0,0,0,0,0,0,1
5440,7,1,24,0,0,0,0,0,0,0,1,0
5441,8,1,33,1,1,1,0,0,0,0,0,0
5442,1,1,39,1,1,0,0,1,0,0,0,0
5443,2,0,33,1,0,0,0,0,0,1,0,0
5444,3,1,40,1,1,1,0,0,0,0,0,0
5446,5,1,44,1,0,0,0,0,0,0,0,1
5447,2,0,40,1,0,0,0,1,0,0,0,0
5451,2,0,48,0,0,0,0,0,0,0,0,0
5452,6,1,49,1,0,0,0,0,0,0,0,0
5453,4,1,40,0,0,0,0,0,1,0,0,0
5454,3,1,42,0,1,0,0,0,0,1,0,0
5455,5,0,33,0,1,0,1,0,0,0,0,0
5456,9,1,33,0,0,0,0,1,0,0,0,0
5457,8,1,43,0,1,0,1,0,0,0,0,0
5458,5,1,41,1,0,0,0,0,0,1,0,0
5459,2,0,39,1,1,0,0,0,0,0,1,0
5460,4,0,38,0,1,0,0,0,1,0,0,0
5461,7,1,45,0,1,0,0,0,1,0,0,0
5462,2,0,40,0,1,0,0,0,0,0,0,1
5463,5,1,46,0,1,0,0,0,0,0,0,0
5464,6,1,38,1,1,0,0,0,0,0,0,0
5465,8,0,41,0,1,0,1,0,0,0,0,0
5466,6,0,44,0,0,0,1,0,0,0,0,0
5467,5,1,48,0,1,0,0,0,1,0,0,0
5468,3,0,39,0,1,0,0,0,1,0,0,0
5471,3,1,33,0,0,0,0,0,0,0,1,0
5472,2,0,43,0,0,1,0,0,0,0,0,0
5473,8,1,47,1,0,0,0,0,0,0,0,1
5474,5,1,42,1,0,0,0,0,0,0,0,0
5475,5,0,44,1,1,0,0,0,0,1,0,0
5476,2,0,40,1,0,0,0,0,1,0,0,0
5477,1,1,35,1,1,0,0,1,0,0,0,0
5479,3,1,37,1,1,1,0,0,0,0,0,0
5480,2,0,45,0,0,0,0,0,0,1,0,0
5481,4,0,46,1,1,0,0,0,0,0,0,1
5482,6,1,46,0,1,0,0,0,0,1,0,0
5483,5,0,36,1,0,0,0,0,0,0,0,1
5484,4,0,36,1,0,0,0,0,0,0,0,1
5485,7,1,39,0,0,0,1,0,0,0,0,0
5487,4,1,36,1,1,1,0,0,0,0,0,0
5488,3,1,29,1,1,0,0,1,0,0,0,0
5489,6,0,40,1,1,1,0,0,0,0,0,0
5490,6,0,40,0,0,0,0,0,1,0,0,0
5491,4,1,42,1,0,0,0,0,0,1,0,0
5492,3,1,40,0,0,0,0,0,0,1,0,0
5493,4,0,37,0,0,0,0,0,0,0,1,0
5495,4,1,45,1,0,0,1,0,0,0,0,0
5497,3,1,34,0,1,0,0,0,0,1,0,0
5498,3,0,37,1,1,0,0,0,0,0,0,0
5499,2,1,40,1,1,0,0,0,0,0,1,0
5500,2,0,37,0,1,0,0,0,0,0,1,0
5501,3,1,37,0,1,0,0,1,0,0,0,0
5502,4,1,39,0,0,0,0,0,0,0,1,0
5503,5,0,39,0,1,0,0,0,0,1,0,0
5504,5,0,37,1,0,0,0,1,0,0,0,0
5505,7,0,40,0,1,0,0,0,1,0,0,0
5507,3,1,45,1,0,0,0,1,0,0,0,0
5508,2,1,38,0,1,0,0,0,1,0,0,0
5509,6,1,26,1,1,0,0,0,0,0,0,0
5510,3,1,34,1,1,0,0,0,0,0,0,1
5511,4,0,34,0,1,0,0,0,0,0,0,0
5512,4,0,35,0,1,0,0,0,0,0,0,0
5513,4,1,38,1,1,0,0,0,0,1,0,0
5514,5,0,41,1,1,0,1,0,0,0,0,0
5515,2,0,39,0,1,0,0,0,0,0,0,0
5516,2,0,40,0,1,0,0,0,0,0,0,1
5517,5,1,46,1,0,0,0,0,0,0,0,0
5518,2,1,43,0,1,0,1,0,0,0,0,0
5519,6,1,41,0,1,0,0,0,0,1,0,0
5520,3,1,42,0,1,1,0,0,0,0,0,0
5521,7,1,37,1,1,0,0,0,1,0,0,0
5523,3,0,39,1,0,0,1,0,0,0,0,0
5524,4,1,40,1,0,0,0,0,0,0,1,0
5525,3,0,45,0,0,0,0,0,0,1,0,0
5527,5,1,43,1,0,0,0,0,0,0,1,0
5529,4,0,43,1,1,0,1,0,0,0,0,0
5531,4,1,40,1,1,0,0,0,0,0,1,0
5533,4,0,40,1,1,0,0,0,0,0,0,0
5534,4,1,44,1,0,0,1,0,0,0,0,0
5535,4,1,38,1,1,1,0,0,0,0,0,0
5536,1,0,37,0,1,0,0,0,0,0,0,0
5537,3,1,40,0,1,1,0,0,0,0,0,0
5538,2,1,48,1,1,0,0,0,0,0,0,1
5540,6,1,40,0,0,0,1,0,0,0,0,0
5541,6,0,45,1,1,0,0,0,0,0,1,0
5542,5,1,33,1,1,0,1,0,0,0,0,0
5543,4,0,40,1,0,0,0,0,0,0,0,0
5544,4,1,40,1,0,0,0,0,0,0,1,0
5545,6,0,42,0,1,0,0,1,0,0,0,0
5546,5,0,31,1,1,0,0,1,0,0,0,0
5547,5,0,52,1,1,0,0,0,0,0,1,0
5548,3,0,42,1,1,0,0,1,0,0,0,0
5549,7,1,40,1,1,0,0,0,0,0,0,0
5550,3,1,35,1,1,0,0,0,0,0,1,0
5551,3,1,45,1,0,0,0,0,0,0,0,0
5552,3,0,38,1,0,0,0,0,0,0,0,0
5553,2,0,46,1,1,0,0,0,0,0,0,1
5554,3,0,32,1,1,0,0,0,0,0,0,0
5555,3,0,46,0,0,0,0,0,0,0,0,0
5557,4,0,40,0,1,1,0,0,0,0,0,0
5559,6,1,40,0,0,0,0,0,0,1,0,0
5560,5,0,40,1,1,0,0,0,0,0,0,0
5562,3,0,40,0,0,0,0,0,0,1,0,0
5563,3,0,39,1,0,0,0,0,1,0,0,0
5564,6,0,43,0,0,0,0,0,0,0,0,1
5565,2,1,35,0,0,0,0,0,0,1,0,0
5567,4,0,45,1,1,0,0,1,0,0,0,0
5568,8,0,40,0,1,0,0,0,0,1,0,0
5569,7,1,40,1,1,0,0,1,0,0,0,0
5570,6,0,39,1,0,1,0,0,0,0,0,0
5572,3,0,40,1,1,0,0,1,0,0,0,0
5573,5,1,41,1,0,0,0,0,0,0,0,0
5574,6,1,32,1,1,0,0,0,1,0,0,0
5575,6,0,47,1,1,0,0,0,0,1,0,0
5576,6,1,41,1,0,0,0,0,0,0,0,0
5577,5,1,40,0,0,0,0,0,0,1,0,0
5578,5,1,35,1,1,0,0,1,0,0,0,0
5580,6,1,40,0,1,0,0,0,0,0,1,0
5581,3,1,49,0,1,0,0,0,0,0,0,0
5583,4,1,45,1,0,1,0,0,0,0,0,0
5584,9,1,41,1,0,0,0,0,1,0,0,0
5585,4,1,43,1,0,0,0,0,0,0,0,0
5586,3,0,38,0,0,0,0,0,1,0,0,0
5587,3,1,38,1,1,0,0,0,0,0,0,0
5588,2,1,45,1,0,0,1,0,0,0,0,0
5590,3,1,39,1,1,0,0,0,0,0,0,0
5591,2,1,48,0,1,0,0,0,0,0,0,0
5592,1,1,36,0,0,0,0,0,0,0,0,0
5593,2,0,40,0,1,0,0,1,0,0,0,0
5594,4,1,41,0,1,0,0,0,0,0,1,0
5595,5,1,39,1,1,0,1,0,0,0,0,0
5596,4,1,40,0,0,0,0,0,0,0,1,0
5598,3,1,33,1,1,0,0,0,0,0,1,0
5600,5,0,40,0,1,0,0,0,0,0,0,0
5601,5,0,44,1,1,0,0,0,0,1,0,0
5602,3,0,40,1,0,0,0,0,1,0,0,0
5603,3,1,39,0,0,0,0,1,0,0,0,0
5604,4,1,37,0,0,0,0,1,0,0,0,0
5605,2,1,51,1,1,0,0,0,1,0,0,0
5606,3,1,46,1,0,1,0,0,0,0,0,0
5607,3,1,34,1,1,0,0,0,0,0,0,0
5609,6,0,45,1,1,0,0,0,0,0,1,0
5610,3,1,42,0,1,0,0,0,0,0,0,0
5611,5,0,42,0,0,0,0,0,0,1,0,0
5612,4,1,38,1,1,0,0,0,0,1,0,0
5613,4,0,32,0,1,0,1,0,0,0,0,0
5615,3,1,44,1,0,0,0,0,0,1,0,0
5616,7,1,47,0,1,0,0,0,0,0,1,0
5617,4,0,47,0,0,1,0,0,0,0,0,0
5618,3,1,40,1,1,0,0,0,0,0,0,1
5620,3,0,34,0,1,0,0,0,0,0,1,0
5621,3,0,45,1,1,0,0,1,0,0,0,0
5623,4,0,48,0,0,1,0,0,0,0,0,0
5624,3,0,37,0,1,0,0,0,1,0,0,0
5625,6,0,42,0,0,0,0,0,0,0,0,0
5626,2,0,40,0,1,0,0,1,0,0,0,0
5627,4,0,42,1,1,0,0,0,1,0,0,0
5630,6,1,32,0,0,0,0,0,0,0,1,0
5631,2,0,45,1,1,0,0,0,0,0,0,0
5632,4,0,50,1,1,1,0,0,0,0,0,0
5633,2,0,39,1,0,0,0,0,0,1,0,0
5635,8,1,38,1,0,0,1,0,0,0,0,0
5636,3,0,40,0,1,0,0,0,0,1,0,0
5637,6,1,40,1,1,0,0,0,0,1,0,0
5638,5,1,38,1,1,0,0,0,0,0,1,0
5640,4,1,36,0,0,1,0,0,0,0,0,0
5641,6,1,33,1,1,0,1,0,0,0,0,0
5643,4,1,41,0,1,0,1,0,0,0,0,0
5645,5,1,41,1,0,0,0,0,1,0,0,0
5646,7,1,45,0,1,0,0,0,0,1,0,0
5647,2,0,40,1,0,0,0,0,0,0,0,1
5648,4,1,33,1,1,0,1,0,0,0,0,0
5649,5,1,39,1,1,0,0,0,0,0,0,1
5650,2,1,37,1,1,0,0,0,0,0,0,0
5651,3,0,45,0,1,0,0,0,0,0,1,0
5652,3,1,38,0,0,1,0,0,0,0,0,0
5653,2,1,39,1,1,0,0,0,0,1,0,0
5654,3,0,41,1,1,0,0,0,1,0,0,0
5655,1,0,31,1,0,0,0,0,0,0,1,0
5656,4,1,44,0,1,0,1,0,0,0,0,0
5658,3,1,43,0,1,0,0,0,0,0,1,0
5659,3,1,35,1,1,0,0,0,0,0,1,0
5660,3,0,44,1,1,0,0,0,0,0,0,1
5662,2,1,37,0,1,0,0,0,0,0,1,0
5663,5,1,40,1,1,0,0,1,0,0,0,0
5664,2,0,40,1,0,0,0,0,0,0,0,0
5665,4,0,39,1,0,0,0,0,0,0,1,0
5666,8,0,44,1,1,0,0,0,0,0,0,1
5668,5,0,43,0,0,0,0,0,0,0,1,0
5669,5,0,45,0,0,0,1,0,0,0,0,0
5670,6,1,47,1,0,0,0,0,1,0,0,0
5671,4,1,34,1,1,0,0,0,0,0,0,0
5672,5,0,36,0,1,0,0,0,0,0,0,1
5673,6,1,40,1,0,0,0,0,0,0,1,0
5674,6,0,44,1,1,0,0,0,0,1,0,0
5675,5,0,40,0,1,0,0,0,0,0,1,0
5676,3,0,38,1,0,1,0,0,0,0,0,0
5677,4,0,39,1,1,0,0,0,1,0,0,0
5678,6,1,36,1,0,0,0,1,0,0,0,0
5679,3,1,36,1,1,0,0,1,0,0,0,0
5680,4,0,54,0,0,0,0,1,0,0,0,0
5681,2,1,39,0,0,0,0,0,0,0,0,0
5682,4,0,41,1,1,1,0,0,0,0,0,0
5683,3,1,44,1,0,0,0,1,0,0,0,0
5685,1,1,35,1,1,0,0,0,0,0,1,0
5686,4,1,43,1,0,0,0,0,0,0,0,0
5688,4,1,41,0,1,0,1,0,0,0,0,0
5689,4,0,35,1,0,1,0,0,0,0,0,0
5690,5,1,41,0,1,0,0,0,0,0,0,1
5691,2,1,40,0,1,0,0,0,0,0,0,1
5692,4,0,43,1,1,1,0,0,0,0,0,0
5693,5,0,38,1,0,0,0,0,1,0,0,0
5694,6,1,55,1,0,0,0,0,1,0,0,0
5696,7,1,30,0,0,0,0,0,0,0,1,0
5697,3,0,42,0,0,1,0,0,0,0,0,0
5698,1,0,43,0,1,0,0,0,0,1,0,0
5699,2,0,50,1,0,0,1,0,0,0,0,0
5700,7,0,37,0,1,0,0,0,1,0,0,0
5701,5,1,39,1,1,0,1,0,0,0,0,0
5702,1,1,41,0,1,0,1,0,0,0,0,0
5703,3,0,41,1,0,0,0,0,0,0,1,0
5704,2,0,38,0,1,0,0,0,0,1,0,0
5705,8,1,44,1,0,1,0,0,0,0,0,0
5706,6,0,40,1,0,0,0,0,1,0,0,0
5707,3,0,40,1,0,1,0,0,0,0,0,0
5708,4,1,37,0,0,0,0,0,0,1,0,0
5709,8,1,35,0,0,0,1,0,0,0,0,0
5710,2,1,41,1,1,1,0,0,0,0,0,0
5711,8,0,40,0,0,0,0,0,1,0,0,0
5712,5,0,39,1,0,0,0,0,0,0,0,0
5713,2,1,34,0,0,0,0,0,0,0,0,0
5714,1,0,37,1,0,0,0,0,0,0,0,1
5715,4,1,40,0,0,1,0,0,0,0,0,0
5716,2,1,36,0,0,0,0,0,0,0,1,0
5717,6,1,29,0,0,0,0,0,0,1,0,0
5718,7,1,34,0,0,0,0,0,0,0,1,0
5719,5,0,50,0,1,1,0,0,0,0,0,0
5720,4,1,42,0,1,0,0,0,0,1,0,0
5721,5,0,41,0,0,1,0,0,0,0,0,0
5723,2,0,44,1,1,1,0,0,0,0,0,0
5724,5,1,36,1,1,0,0,0,0,1,0,0
5725,3,0,33,1,0,1,0,0,0,0,0,0
5727,7,0,44,1,1,0,0,1,0,0,0,0
5729,4,1,45,1,0,0,0,0,1,0,0,0
5732,3,0,43,1,1,0,0,0,0,0,0,0
5733,4,0,34,1,0,0,0,1,0,0,0,0
5735,3,1,50,0,1,0,0,0,0,0,0,1
5736,5,0,40,0,1,0,0,0,0,0,1,0
5737,3,1,36,1,1,1,0,0,0,0,0,0
5738,3,0,41,1,1,0,0,0,1,0,0,0
5739,2,0,40,1,0,0,0,0,1,0,0,0
5740,3,0,44,0,0,0,0,1,0,0,0,0
5741,3,1,40,1,1,0,0,0,0,0,1,0
5742,7,0,36,0,1,0,0,0,0,0,0,1
5743,4,0,39,0,1,1,0,0,0,0,0,0
5744,4,0,48,1,1,0,0,1,0,0,0,0
5745,2,1,35,0,1,0,0,0,0,1,0,0
5746,2,0,49,0,0,0,0,1,0,0,0,0
5747,4,0,50,0,1,0,0,0,0,0,0,0
5748,7,0,38,0,1,0,0,1,0,0,0,0
5749,6,1,40,1,0,0,0,0,0,1,0,0
5750,4,0,37,0,1,0,0,0,0,0,0,0
5751,8,0,31,1,0,0,0,0,0,0,0,1
5753,4,0,35,1,0,0,0,0,0,0,0,0
5754,1,1,41,1,0,0,0,0,0,0,0,1
5755,2,1,42,1,0,0,0,0,0,1,0,0
5756,3,0,44,1,1,0,0,0,1,0,0,0
5758,5,0,48,1,1,0,0,0,0,0,0,1
5760,2,1,42,1,0,0,1,0,0,0,0,0
5761,5,1,36,1,0,0,0,1,0,0,0,0
5763,1,0,40,0,0,1,0,0,0,0,0,0
5764,5,1,41,0,1,0,0,1,0,0,0,0
5765,4,0,45,1,1,0,0,1,0,0,0,0
5766,4,0,32,1,0,0,0,0,1,0,0,0
5767,1,0,39,1,1,0,0,1,0,0,0,0
5768,2,0,30,0,1,0,0,0,0,0,1,0
5769,2,1,34,0,0,0,0,0,0,1,0,0
5771,4,0,47,0,1,1,0,0,0,0,0,0
5772,2,0,47,0,0,0,0,0,1,0,0,0
5773,5,1,40,0,0,0,0,0,0,0,0,0
5774,8,0,39,1,1,0,1,0,0,0,0,0
5775,2,1,41,0,1,0,0,1,0,0,0,0
5776,5,0,41,0,0,1,0,0,0,0,0,0
5777,5,1,36,1,1,0,0,0,0,0,0,0
5778,6,1,41,0,1,0,0,0,0,0,1,0
5779,4,0,44,0,1,0,0,0,0,0,1,0
5780,2,0,35,0,1,0,0,0,1,0,0,0
5781,1,0,40,1,0,0,0,0,0,0,0,1
5782,4,1,48,0,1,0,0,0,1,0,0,0
5783,3,1,40,1,1,0,0,1,0,0,0,0
5785,4,1,36,0,0,0,0,0,0,0,1,0
5787,3,0,40,1,0,0,0,1,0,0,0,0
5788,7,0,44,0,0,0,0,0,0,1,0,0
5789,4,0,47,1,1,0,0,0,0,0,0,1
5790,4,1,41,0,1,0,0,0,1,0,0,0
5791,4,1,43,0,1,0,0,0,0,0,0,1
5792,4,1,48,1,1,0,0,0,0,1,0,0
5793,6,0,40,1,0,1,0,0,0,0,0,0
5794,5,0,29,1,0,0,0,0,0,0,0,0
5795,3,1,36,0,1,0,0,1,0,0,0,0
5796,6,1,42,0,1,0,1,0,0,0,0,0
5797,3,0,41,0,0,0,0,0,0,1,0,0
5798,7,0,43,0,0,0,0,0,0,0,0,1
5799,2,0,47,0,0,0,0,0,0,0,1,0
5800,5,0,47,1,1,0,1,0,0,0,0,0
5801,8,0,41,1,1,0,0,1,0,0,0,0
5802,6,0,40,1,0,0,0,1,0,0,0,0
5803,5,1,41,0,1,0,0,1,0,0,0,0
5804,6,0,40,0,1,0,0,0,0,0,0,1
5805,6,1,51,0,1,0,1,0,0,0,0,0
5806,2,0,39,0,1,0,0,0,0,1,0,0
5807,5,1,35,0,1,0,0,0,1,0,0,0
5808,4,0,38,1,1,0,0,0,0,0,0,0
5809,4,1,38,1,1,0,0,1,0,0,0,0
5810,1,0,49,1,1,0,0,0,0,0,0,1
5812,3,1,40,1,1,1,0,0,0,0,0,0
5814,3,0,41,0,0,0,0,1,0,0,0,0
5816,4,0,42,1,1,1,0,0,0,0,0,0
5817,4,1,37,1,1,0,0,1,0,0,0,0
5818,3,0,40,0,1,0,0,0,0,0,1,0
5819,1,0,39,0,1,0,0,1,0,0,0,0
5820,8,1,36,0,0,0,0,0,0,0,0,1
5821,7,1,45,1,0,0,0,1,0,0,0,0
5822,5,1,39,0,0,0,0,0,0,0,0,1
5823,3,1,49,0,1,0,0,0,0,0,1,0
5825,2,1,42,1,0,0,0,1,0,0,0,0
5828,5,0,36,0,1,0,0,0,0,0,0,0
5829,1,1,39,0,0,1,0,0,0,0,0,0
5830,9,0,48,0,0,0,0,0,0,1,0,0
5831,5,1,38,1,0,0,0,0,0,0,0,1
5832,8,0,38,1,0,0,0,0,0,0,1,0
5834,4,1,39,0,0,1,0,0,0,0,0,0
5835,3,1,46,1,1,0,0,1,0,0,0,0
5836,3,0,43,0,0,0,0,1,0,0,0,0
5837,4,0,40,1,1,1,0,0,0,0,0,0
5838,4,1,39,1,0,0,0,0,0,0,0,1
5839,2,0,40,0,1,0,0,0,0,0,0,0
5840,7,0,33,0,0,1,0,0,0,0,0,0
5841,2,0,47,0,0,0,0,1,0,0,0,0
5843,7,0,39,0,1,0,0,0,0,0,0,0
5845,3,1,37,1,0,0,0,0,0,0,0,0
5846,5,0,36,0,1,0,0,0,0,1,0,0
5847,2,0,34,0,1,0,0,0,0,0,0,0
5848,3,1,40,0,0,0,0,0,0,1,0,0
5849,5,1,33,1,1,1,0,0,0,0,0,0
5851,4,1,43,1,0,1,0,0,0,0,0,0
5852,1,0,39,0,1,0,0,0,0,1,0,0
5853,2,0,35,0,1,1,0,0,0,0,0,0
5854,6,0,38,0,1,0,1,0,0,0,0,0
5855,4,0,37,1,0,0,0,0,0,0,1,0
5856,2,1,44,0,1,1,0,0,0,0,0,0
5857,5,1,30,0,0,0,0,0,0,0,0,1
5858,3,1,39,1,0,0,0,0,1,0,0,0
5859,4,0,45,1,1,0,0,0,1,0,0,0
5860,2,1,39,1,1,0,1,0,0,0,0,0
5861,5,0,40,0,1,0,0,0,0,0,0,1
5862,4,1,42,1,0,0,0,1,0,0,0,0
5863,9,0,41,0,0,1,0,0,0,0,0,0
5864,6,0,47,0,0,1,0,0,0,0,0,0
5865,3,1,36,1,0,0,0,0,1,0,0,0
5866,3,0,35,1,0,0,0,0,1,0,0,0
5868,5,1,30,1,1,0,0,0,1,0,0,0
5870,3,1,38,1,1,0,1,0,0,0,0,0
5871,5,1,36,1,1,0,1,0,0,0,0,0
5872,6,1,40,0,1,0,0,0,0,1,0,0
5873,5,1,43,1,0,1,0,0,0,0,0,0
5874,5,1,42,0,1,0,0,0,0,0,0,1
5875,4,1,35,0,1,0,0,0,1,0,0,0
5876,5,0,40,0,0,0,1,0,0,0,0,0
5877,5,1,49,0,1,0,0,0,0,0,1,0
5878,6,1,38,0,0,1,0,0,0,0,0,0
5879,3,1,42,1,0,0,0,1,0,0,0,0
5880,5,1,40,0,0,0,0,0,0,0,0,1
5881,1,1,38,1,1,1,0,0,0,0,0,0
5882,4,0,38,1,0,0,0,1,0,0,0,0
5884,3,1,43,1,0,0,0,1,0,0,0,0
5885,4,1,46,1,0,0,0,0,0,0,0,1
5886,5,1,38,0,0,0,1,0,0,0,0,0
5887,4,1,36,0,0,0,0,0,0,0,1,0
5888,6,1,44,0,1,0,0,0,0,0,1,0
5889,4,1,40,1,1,0,0,0,0,1,0,0
5890,5,0,38,0,0,0,0,0,0,1,0,0
5891,4,1,40,0,0,0,0,0,0,0,1,0
5892,4,0,38,1,0,0,0,0,0,0,0,1
5894,4,1,50,0,1,1,0,0,0,0,0,0
5895,4,1,49,0,1,1,0,0,0,0,0,0
5896,7,1,45,0,1,0,0,0,1,0,0,0
5898,3,1,39,1,1,0,0,0,0,0,0,0
5899,4,0,46,0,0,0,0,0,0,0,0,1
5900,1,1,36,0,0,1,0,0,0,0,0,0
5901,9,0,35,0,1,0,0,0,0,0,1,0
5902,3,0,35,1,0,0,0,0,0,1,0,0
5903,3,1,36,1,1,0,0,0,1,0,0,0
5904,7,0,39,1,1,0,0,1,0,0,0,0
5905,3,0,32,1,0,1,0,0,0,0,0,0
5908,3,0,35,0,1,0,0,0,1,0,0,0
5909,3,1,39,0,0,0,0,1,0,0,0,0
5910,6,0,44,1,1,0,0,0,0,1,0,0
5911,2,1,39,0,1,0,0,1,0,0,0,0
5912,4,1,40,1,1,0,0,0,1,0,0,0
5913,3,0,40,0,0,0,0,1,0,0,0,0
5914,4,0,40,1,1,0,1,0,0,0,0,0
5915,4,0,29,1,0,0,0,0,0,1,0,0
5917,3,1,40,1,1,0,0,0,0,0,0,0
5918,4,0,40,1,0,0,1,0,0,0,0,0
5919,3,1,39,0,0,0,0,0,0,0,0,0
5921,4,0,36,1,0,0,1,0,0,0,0,0
5922,4,1,38,0,0,0,0,0,0,1,0,0
5924,7,1,48,0,1,0,0,1,0,0,0,0
5925,4,0,42,0,1,0,0,0,0,0,0,0
5926,5,0,41,0,1,1,0,0,0,0,0,0
5927,4,0,40,1,0,0,0,0,0,1,0,0
5928,7,1,40,0,0,0,1,0,0,0,0,0
5929,5,0,46,0,0,0,0,0,0,1,0,0
5931,4,1,48,1,1,0,0,0,0,1,0,0
5932,4,1,48,1,1,0,0,0,0,0,1,0
5933,8,1,43,0,1,0,0,0,0,0,1,0
5934,6,0,45,0,0,0,0,0,0,0,1,0
5935,6,1,43,0,1,0,0,0,1,0,0,0
5936,5,0,39,1,0,1,0,0,0,0,0,0
5939,4,1,43,0,1,0,0,0,0,1,0,0
5940,3,1,23,0,1,0,0,0,0,1,0,0
5942,5,1,35,1,1,1,0,0,0,0,0,0
5944,5,1,48,0,1,0,0,1,0,0,0,0
5945,1,1,39,1,1,0,0,0,0,0,0,1
5946,6,1,36,1,1,0,1,0,0,0,0,0
5948,2,1,42,1,0,0,0,0,0,0,0,0
5949,7,1,48,0,1,0,0,0,0,1,0,0
5950,1,1,34,1,1,0,0,0,0,0,1,0
